time,stormID,clon,clat,area,rain_max,rain_mean,tmin,tcw,q925,ushear600_850,ushear600_925
2020-07-01 16:02:00,164,-7.477806616700971,10.765404467171852,76600,6.457696280112197,0.3585218240847478,205.33012023395656,53.50858688354492,16.99176597595215,16.565624237060547,17.306249618530273
2020-07-01 16:02:00,143,-14.03569913369197,8.672100699945966,192300,14.193503389125764,1.1317224367824723,201.4611283722523,61.6136589050293,16.319494247436523,15.637499809265137,21.209375381469727
2020-07-01 17:02:00,125,-11.648214636044937,9.086645152682044,296900,15.342278851797825,0.6464493672985604,202.65596052020854,54.0849723815918,17.247825622558594,19.075000762939453,21.646875381469727
2020-07-01 18:02:00,135,-13.022993798530672,9.048465081678646,371400,20.652293034867796,0.5941327498447451,198.5884465478273,61.516273498535156,16.700998306274414,18.328125,22.64583396911621
2020-07-01 19:02:00,154,-12.933815453035997,8.377924805216239,245300,16.157526804755104,0.5433470967752682,200.98675600696805,60.63862991333008,16.047473907470703,16.259374618530273,20.834375381469727
2020-07-01 20:02:00,153,-12.60454026196454,8.034161980087692,185000,14.99710537048079,0.5892909620004126,200.58684232626263,59.678062438964844,15.94402027130127,15.940104484558105,19.91666603088379
2020-07-01 21:02:00,139,-12.469569067323865,7.94543997225239,157900,7.940598157027015,0.3150196978863413,203.1241432949592,59.46998977661133,15.9071044921875,15.762499809265137,19.587499618530273
2020-07-01 17:02:00,162,2.523033647278275,10.523033524273933,26700,3.8873972078055217,0.23903044438926957,201.02861457050352,53.865535736083984,15.203428268432617,12.871874809265137,14.074999809265137
2020-07-01 18:02:00,196,-4.146650615491365,14.799281918831419,20900,1.4878187174129052,0.04192176005085181,205.8085538054737,44.092811584472656,12.040318489074707,14.380208015441895,15.1328125
2020-07-01 19:02:00,212,-4.081623834422511,14.841879966931465,23400,0.1534983542613246,0.002115415743462357,210.59016981461852,43.83329391479492,11.875913619995117,14.171875,14.912500381469727
2020-07-01 18:02:00,119,4.308974265288084,5.356730675085997,31200,5.787226272466565,0.10063530978716291,215.83255091058513,62.1414909362793,16.002527236938477,10.721354484558105,14.28125
2020-07-01 18:02:00,139,22.416509097477174,7.030188484011956,21200,7.019158281025613,0.4257143974834763,213.34239998782806,43.821128845214844,14.447321891784668,10.322916984558105,10.192708015441895
2020-07-01 19:02:00,139,3.73925223974424,5.131308317184448,21400,0.6127818031738961,0.032965382020139045,224.1164278624002,61.79946517944336,16.006900787353516,12.070833206176758,14.958333015441895
2020-07-01 20:02:00,200,-1.0487054751335996,11.948705293599842,30900,1.9574723347254033,0.17290314301459264,206.40730015649095,52.5295295715332,15.183136940002441,16.09635353088379,17.8359375
2020-07-01 21:02:00,187,-0.8629692668800875,11.337030524686742,29300,3.981403952370347,0.2763951483059589,208.3153963543984,54.362728118896484,15.599650382995605,13.668749809265137,15.659375190734863
2020-07-01 19:02:00,190,-11.541110880890784,11.526724946986862,85500,8.829889177128445,0.4317268025283159,197.76633705310138,46.36398696899414,14.7154541015625,18.465625762939453,19.384374618530273
2020-07-01 20:02:00,191,-11.205384427584134,11.69907670387855,65000,7.073751474251577,0.21537124083368278,201.41069666575555,47.48524475097656,15.380996704101562,17.665624618530273,18.453125
2020-07-01 21:02:00,176,-11.497287714431614,11.39325430396535,71900,4.030290764109868,0.11441303079280317,203.92139137659947,46.1578369140625,14.762323379516602,18.631250381469727,19.584375381469727
2020-07-02 16:02:00,126,10.389965795335316,7.3802719493301545,117600,17.638609256688845,0.8992627395844334,206.56708185989584,53.699310302734375,16.9155330657959,12.228124618530273,15.737500190734863
2020-07-02 17:02:00,127,9.643988443137571,8.33545880546229,123100,19.221686610986648,0.8775993903546639,205.00088968757726,56.51774215698242,16.515705108642578,14.674479484558105,16.11197853088379
2020-07-02 18:02:00,120,9.759328162492212,6.615111788706993,53600,16.84943646202171,1.4257837867716128,206.16251658218098,51.170562744140625,13.032856941223145,13.260416984558105,14.541666984558105
2020-07-02 19:02:00,125,9.483730648404695,6.807580761040293,58700,17.78484410235131,1.0557403046244709,205.40823305187658,54.8073616027832,16.760854721069336,13.796875,16.23177146911621
