time,stormID,clon,clat,area,rain_max,rain_mean,tmin,tcw,q925,ushear600_850,ushear600_925
2020-07-01 22:04:00,130,74.30010845986989,11.399783080260313,276600,22.370619436545947,2.2240163734237104,195.84663,61.534278869628906,16.3737850189209,11.1171875,4.841145992279053
2020-07-01 22:04:00,210,84.7137319316689,28.048028909329833,76100,10.916784029946307,0.9529187528669955,200.76883,52.31438446044922,1.8012984991073608,1.3411458730697632,0.4947916567325592
2020-07-01 22:04:00,213,80.98140186915893,29.262710280373838,53500,13.492840850059455,1.689278251182931,206.45863,48.7896614074707,0.0,-2.2750000953674316,-2.125
2020-07-01 23:04:00,127,74.20293354943279,11.353371150729343,308500,20.99267401074687,2.0053532401010443,197.04716,61.16900634765625,16.37260627746582,11.1015625,4.690104007720947
2020-07-01 23:04:00,195,84.67557077625575,27.930669710806704,65700,5.940405782941712,0.4379866284055442,213.5989,58.53928756713867,5.39229679107666,2.125,1.1687500476837158
2020-07-01 23:04:00,198,81.01341911764712,29.33841911764707,54400,11.704544554959531,1.058331066560287,208.16205,45.00712966918945,0.0,-2.2750000953674316,-2.125
2020-07-02 22:04:00,125,70.70222594542847,11.068310196266165,417800,22.827506295826794,1.235435273111217,203.20073,61.63811111450195,15.922338485717773,8.771875381469727,3.799999952316284
2020-07-02 22:04:00,208,90.8061085972851,24.995701357466075,66300,13.699629214144698,0.4347416824216616,193.13902,73.14608764648438,20.45401382446289,6.5546875,6.796875
2020-07-02 22:04:00,118,75.10767634854777,7.8552558782849315,72300,11.071528942311296,1.1408812538726603,206.33842,61.0273323059082,16.184894561767578,1.553125023841858,-2.5875000953674316
2020-07-02 22:04:00,105,79.68265536723167,7.170000000000009,88500,11.742914292729559,0.9189583446845341,205.28278,60.46602249145508,16.51007080078125,3.2526042461395264,-0.9166666865348816
2020-07-02 23:04:00,155,85.92918552036205,13.701583710407247,22100,2.3758077636941115,0.24521603137483267,210.98212,62.7109375,16.477752685546875,-0.15000000596046448,-1.5625
2020-07-02 23:04:00,112,75.1071694599628,7.573836126629432,53700,12.849500583907473,1.4001588477814362,205.90247,61.23646926879883,16.377620697021484,1.071874976158142,-3.450000047683716
2020-07-02 23:04:00,192,90.93712121212126,25.24424242424243,66000,11.296869045530126,0.16209045863240268,200.29128,69.9591293334961,19.022193908691406,4.46484375,6.21875
2020-07-02 23:04:00,114,70.99217986314765,11.072091886608023,409200,20.09108768639454,1.2091845453419874,201.69897,61.73176956176758,16.14498519897461,8.256250381469727,3.034374952316284
2020-07-02 23:04:00,101,79.02582417582421,6.787990580847732,63700,10.854812435808467,1.0319412499128315,206.9486,59.48878860473633,16.501739501953125,3.4124999046325684,-1.084375023841858
2020-07-03 22:04:00,169,78.16557317952422,22.575306416726757,138700,21.952852046795122,1.1950239345593483,203.18842,67.18495178222656,16.47056770324707,16.965625762939453,11.625
2020-07-03 22:04:00,186,89.51424242424247,26.879090909090916,33000,10.568110361508879,1.3458432081911524,198.85321,52.6417236328125,9.166558265686035,5.229166507720947,5.901041507720947
2020-07-03 22:04:00,164,79.13483965014582,18.378571428571433,34300,0.16822538926213843,0.004503502056773662,224.79703,58.993507385253906,15.618474960327148,8.318750381469727,1.850000023841858
2020-07-03 23:04:00,187,79.05591133004931,23.227955665024638,81200,11.420195859668523,1.0286718367040057,204.68571,67.88430786132812,19.73056411743164,10.390625,11.40625
2020-07-03 23:04:00,198,89.17130177514798,26.95739644970415,33800,10.222341476443926,0.7648303594337513,202.44608,49.49247360229492,8.125162124633789,5.324999809265137,5.793749809265137
2020-07-03 23:04:00,166,77.22902439024395,17.08756097560976,20500,0.04988869925909676,0.0010951176580854805,227.55423,52.11378860473633,15.018025398254395,4.378125190734863,-3.6343750953674316
2020-07-04 22:04:00,159,73.9714175654854,12.886055469953785,64900,13.955065285344974,0.9569077285265294,207.94133,60.49696731567383,16.19901466369629,6.921875,5.668749809265137
2020-07-04 22:04:00,208,84.00184678522577,24.319904240766082,73100,12.55189307663436,3.0473253418600375,194.72827,77.06855010986328,21.15345573425293,2.6276042461395264,6.9921875
2020-07-04 22:04:00,204,87.46481481481486,23.07546296296297,21600,11.667453025437965,2.8380010716947726,204.40977,81.87716674804688,21.67788314819336,-0.17812499403953552,1.4406249523162842
2020-07-04 23:04:00,168,73.65390117035115,12.874967490247082,76900,15.741180905222627,0.8532670513676839,207.50516,60.9084358215332,16.2625675201416,6.303124904632568,4.849999904632568
2020-07-04 23:04:00,207,84.6565437788019,24.079032258064522,108500,14.305274338281828,2.4871808180839032,195.88684,74.81572723388672,21.622467041015625,1.071874976158142,5.943749904632568
2020-07-05 22:04:00,199,83.61787564766844,22.14810017271158,57900,9.323137754074834,1.6185035657960616,210.39383,71.78005981445312,19.78737449645996,6.072916507720947,4.565104007720947
2020-07-05 22:04:00,157,74.48872549019612,11.070588235294126,20400,9.757807256180488,0.3228002590730797,216.26723,55.741905212402344,16.271406173706055,8.162500381469727,1.25
2020-07-05 22:04:00,219,78.83737650933044,28.710482985729975,91100,12.45064788878571,2.1142487102690963,195.54745,78.44880676269531,22.0883846282959,0.265625,-4.270833492279053
2020-07-05 22:04:00,210,85.99055441478444,25.131006160164276,97400,18.60821302352542,2.532110906720213,191.65198,80.86322021484375,20.4271183013916,1.4765625,3.4010417461395264
2020-07-05 23:04:00,215,79.06162561576359,28.33108374384237,101500,17.03294105511352,1.9300835067124187,196.42471,79.06089782714844,21.558658599853516,1.443750023841858,-0.6937500238418579
2020-07-05 23:04:00,203,85.95651204281896,25.12145405887601,112100,16.14774434624778,2.7375884355620332,190.37923,80.86322021484375,20.076492309570312,1.806249976158142,3.778125047683716
2020-07-05 23:04:00,145,74.75042553191493,10.85851063829788,23500,10.399633985223627,0.3504947836292332,217.02272,55.344032287597656,16.262983322143555,7.666666507720947,1.3723958730697632
2020-07-05 23:04:00,193,83.57617702448216,22.112335216572507,53100,9.874023087999369,1.4780145823054702,212.39616,71.78005981445312,19.60849380493164,6.762499809265137,5.256249904632568
2020-07-05 23:04:00,104,87.20102880658442,5.9372427983539176,24300,3.0521401313729766,0.9533356043443124,207.20067,59.46168899536133,16.216922760009766,6.362500190734863,2.9375
2020-07-06 22:04:00,194,83.14716357775991,25.94033037872684,620500,44.66880404447946,2.4278495654685868,190.85826,80.90115356445312,20.803041458129883,6.534375190734863,9.759374618530273
2020-07-06 22:04:00,148,74.59543761638737,11.14068901303539,53700,10.45161956744062,0.398212128248699,217.82573,53.79609298706055,16.01001739501953,9.109375,4.661458492279053
2020-07-06 22:04:00,192,82.36581632653065,20.108673469387764,39200,4.811625530919699,0.7133052294917371,218.321,62.485740661621094,17.37100601196289,6.353125095367432,-5.071875095367432
2020-07-06 23:04:00,188,83.21277337559432,25.905023771790816,631000,46.24436185205836,2.3409121606041907,191.0607,81.00178527832031,20.71885108947754,5.78125,9.553125381469727
2020-07-06 23:04:00,156,74.69625550660797,11.180176211453752,45400,8.591688322792015,0.40044114352465116,219.13612,54.2305908203125,16.009042739868164,9.121874809265137,4.581250190734863
2020-07-06 23:04:00,185,82.05353982300889,19.89896755162243,33900,2.187595349098351,0.1754894177675822,220.94698,59.968544006347656,17.18762969970703,3.9036457538604736,-9.466145515441895
2020-07-07 22:04:00,150,84.27778730703264,11.184133790737574,58300,0.013732910156250005,0.00021600515284794295,223.92996,58.873756408691406,15.724386215209961,3.625,1.6749999523162842
2020-07-07 22:04:00,186,77.25466101694921,19.933262711864415,47200,0.2405452464756702,0.02517660753994626,224.26529,58.717018127441406,15.656669616699219,10.427083015441895,0.90625
2020-07-07 22:04:00,210,90.75130232558145,26.300883720930237,107500,22.449475291866626,2.6845821657319924,195.47174,83.95857238769531,20.51872444152832,-2.4156250953674316,2.840625047683716
2020-07-07 22:04:00,159,83.99220032840728,14.499343185550092,121800,4.205295230993093,0.08895124259938082,221.06459,63.0159797668457,15.440895080566406,2.4625000953674316,3.0875000953674316
2020-07-07 22:04:00,132,75.01285500747389,11.693796711509723,133800,13.988698357571533,1.6550930040376628,215.73753,56.7470817565918,16.152467727661133,7.638020992279053,2.5625
2020-07-07 22:04:00,196,80.48204979733646,26.14866821077013,345400,32.12101346418168,2.7954342634799025,193.9664,79.91365051269531,18.274885177612305,16.228124618530273,12.203125
2020-07-07 23:04:00,141,75.07985197368426,11.56957236842106,121600,13.128569515650405,1.683833692111076,214.9966,56.79441452026367,16.172710418701172,7.690625190734863,2.5687499046325684
2020-07-07 23:04:00,169,83.97443579766541,14.370077821011682,128500,5.664998448145504,0.05629931161366326,219.99413,63.24699783325195,15.447527885437012,2.34375,3.0218749046325684
2020-07-07 23:04:00,211,90.126980568012,26.252466367713012,133800,15.952540521357095,2.2917631474998506,198.2521,84.90872192382812,20.214569091796875,-1.6218750476837158,4.021874904632568
2020-07-07 23:04:00,199,80.38644340450429,26.17342790289559,341900,35.70634316720682,2.7153841804482792,193.38565,79.64105224609375,18.260530471801758,15.231770515441895,11.072916984558105
2020-07-07 23:04:00,191,77.47950000000004,19.832000000000008,40000,0.3991155060091624,0.03104970376151274,223.28757,58.88032150268555,15.560564041137695,9.706250190734863,0.90625
2020-07-07 23:04:00,164,83.0513533834587,11.223834586466173,66500,0.0274658203125,0.0004711820037651705,223.32669,60.74921798706055,16.944669723510742,4.2421875,1.1640625
2020-07-07 23:04:00,183,73.3431547619048,18.028273809523817,33600,7.8001757684767705,1.0341077923303426,222.1898,60.97783279418945,15.583439826965332,7.966145992279053,-0.4921875
2020-07-08 22:04:00,184,79.7340959821429,27.057282366071433,358400,49.37154907533309,2.517071736693186,191.59334,81.59520721435547,18.537872314453125,10.034375190734863,13.346875190734863
2020-07-08 22:04:00,125,74.0788386254894,10.799151805132675,229900,20.3763272756315,1.8386930509502255,201.00087,59.25572967529297,16.189590454101562,12.006250381469727,5.021874904632568
2020-07-08 22:04:00,180,90.14373795761082,21.472447013487486,103800,16.679816880925216,2.4822161123377326,200.16484,77.75690460205078,19.15641975402832,7.715624809265137,9.131250381469727
2020-07-08 23:04:00,194,90.05976594027445,21.439184826472967,123900,16.794224060252503,2.3128176932666817,197.6399,77.7955551147461,19.152830123901367,7.596354007720947,9.119791984558105
2020-07-08 23:04:00,136,74.0672506738545,10.783288409703513,222600,20.42100824280835,1.9161009697272462,202.20065,59.25572967529297,16.189590454101562,12.006250381469727,5.021874904632568
2020-07-08 23:04:00,197,79.69473756526521,27.027438856828805,363900,61.78702598343952,2.3489221862607725,192.72765,81.69993591308594,18.537872314453125,10.034375190734863,13.346875190734863
2020-07-09 22:04:00,108,74.7105113636364,9.056903409090918,352000,30.91622276377076,1.4647892462759753,203.7172,60.112709045410156,15.699915885925293,9.634374618530273,4.481249809265137
2020-07-09 22:04:00,186,79.32694235588977,27.215413533834596,39900,25.68735273255902,3.7131624282759734,195.69873,82.06783294677734,20.14773941040039,0.8125,1.287500023841858
2020-07-09 23:04:00,115,74.45046094750325,9.016555697823312,390500,22.432163496423456,1.359728912253172,200.45284,60.186180114746094,15.687610626220703,9.848958015441895,4.6875
2020-07-09 23:04:00,191,79.14843137254907,26.64490196078432,25500,27.211320005962737,5.110964228054804,195.25674,80.40434265136719,19.104564666748047,8.109375,8.587499618530273
2020-07-09 23:04:00,168,84.50825545171345,14.2266355140187,32100,0.02059831594673275,0.00016920352477430193,225.10695,62.71564865112305,15.665600776672363,6.821875095367432,6.615624904632568
2020-07-09 23:04:00,142,85.23186274509808,9.088235294117656,20400,4.929223824775029,1.0253045333678954,209.49216,58.1146354675293,16.956024169921875,7.203125,1.8093750476837158
2020-07-10 22:04:00,167,82.25281124497997,13.129919678714868,24900,0.013277311850209337,0.00010470370276412573,221.6024,64.33274841308594,14.165417671203613,9.350000381469727,11.984375
2020-07-10 22:04:00,173,84.81094808126416,16.082430398796095,132900,17.902574373429683,1.577804463526816,206.8925,68.51445770263672,15.059918403625488,2.309375047683716,2.453125
2020-07-10 22:04:00,196,88.09195721077658,23.243145800316963,252400,23.392084428878153,2.4126118661116314,191.42455,82.61784362792969,20.337099075317383,6.552083492279053,10.994791984558105
2020-07-10 22:04:00,201,76.9273195876289,26.10608247422681,97000,32.74583605331661,2.057129410612768,192.56343,76.60201263427734,18.79038429260254,14.959375381469727,13.4375
2020-07-10 22:04:00,206,83.96786447638608,27.71858316221767,48700,12.943558871653355,0.9646014145250277,199.28712,71.57862854003906,13.37690258026123,2.9124999046325684,3.987499952316284
