time,stormID,clon,clat,area,rain_max,rain_mean,tmin,tcw,q925,ushear600_850,ushear600_925
2020-07-01 10:02:00,248,-68.76704923568234,32.34400837981756,21700,23.243412928367384,4.028578080404777,207.71847798113694,27.481271743774414,11.037513732910156,-1.0656249523162842,-4.681250095367432
2020-07-01 10:02:00,254,-63.28333188973221,38.400489414439484,20400,7.139762731991224,0.6126276861375676,212.68515001453935,34.49918746948242,11.544137954711914,0.15937499701976776,0.3187499940395355
2020-07-01 11:02:00,245,-71.64950094650041,32.48681511570565,20100,23.848582001138187,1.6023063574420455,209.63714888622107,47.06898498535156,12.413368225097656,-6.403645992279053,-9.106770515441895
2020-07-01 11:02:00,244,-68.71915099580409,32.21304997589628,29500,31.08286959913623,3.0913278947775287,206.6949382822886,27.72637367248535,11.258975982666016,-1.6875,-5.428124904632568
2020-07-01 11:02:00,252,-62.27299591182738,39.28669171000636,38700,13.826020322664014,2.1669635192895664,212.4016081495423,38.33163070678711,12.384417533874512,0.828125,2.153125047683716
2020-07-01 12:02:00,254,-68.70564530076922,32.06786366801487,48700,27.05606540557292,2.0046123996696643,207.4431460920354,27.955841064453125,11.3388671875,-1.9140625,-5.692708492279053
2020-07-01 12:02:00,263,-61.655717714200605,39.715163854007294,57700,10.739057928593816,1.5741340966283477,211.75093179953862,36.37171173095703,11.90976333618164,2.7890625,2.4791667461395264
2020-07-01 13:02:00,270,-61.00449361840719,40.15082910413729,72300,18.80912287563777,1.254493696724212,212.69086934574483,30.6389217376709,11.143221855163574,2.471874952316284,3.737499952316284
2020-07-01 13:02:00,260,-68.68173843588018,31.925907368413803,52300,24.05878773415827,1.745402908398224,208.1860181847193,27.929790496826172,11.550244331359863,-2.0677082538604736,-6.276041507720947
2020-07-01 14:02:00,250,-60.31417758688028,40.76166815997141,73700,11.614970251651522,0.790825293720654,213.32869037641217,28.673995971679688,11.952842712402344,1.3093750476837158,4.375
2020-07-01 15:02:00,241,-59.72304911163372,41.28830293167469,73100,8.339405346881932,0.8846855504435757,214.57001018292993,28.0599308013916,11.385859489440918,0.03125,3.90625
2020-07-01 15:02:00,240,-61.67511258059985,39.67557001331625,21900,18.059146027663125,3.0519655168702435,212.17465971666016,38.06169891357422,11.90976333618164,2.7890625,2.4791667461395264
2020-07-02 10:02:00,214,-73.2157126653762,39.14999925522577,21000,3.4399536117361778,0.2783472668137408,215.97635610252465,38.1181526184082,10.316771507263184,2.8020832538604736,5.651041507720947
2020-07-02 11:02:00,200,-72.78417117990178,38.75575464921032,27800,2.4579175975788643,0.30707195079728905,215.82507362023875,36.318485260009766,10.639755249023438,4.380208492279053,6.7734375
2020-07-03 10:02:00,193,-72.44978246833027,35.388012187784746,92600,47.25754048058454,2.36205846826448,202.28642283670163,53.004150390625,13.574503898620605,0.703125,0.862500011920929
